Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day
13,1733983.09,0,34.32,3.058,130.3144516,6.104,2012,1,27
13,1927780.74,0,31.39,3.077,130.3496774,6.104,2012,3,2
13,2069284.57,1,33.73,3.116,130.3849032,6.104,2012,10,2
13,2214477.06,0,36.57,3.119,130.4546207,6.104,2012,2,17
13,1929768.03,0,35.38,3.145,130.5502069,6.104,2012,2,24
13,1969742.76,0,32.36,3.242,130.6457931,6.104,2012,2,3
13,1986445.65,0,38.24,3.38,130.7413793,6.104,2012,9,3
13,2025582.62,0,52.5,3.529,130.8261935,6.104,2012,3,16
13,1904421.74,0,47.83,3.671,130.8966452,6.104,2012,3,23
13,1948982.7,0,53.2,3.734,130.9670968,6.104,2012,3,30
13,2271614.76,0,48.85,3.793,131.0375484,5.965,2012,6,4
13,2057637.86,0,51.7,3.833,131.108,5.965,2012,4,13
13,1955689.12,0,50.24,3.845,131.1173333,5.965,2012,4,20
13,1970121.65,0,64.8,3.842,131.1266667,5.965,2012,4,27
13,1995994.51,0,54.41,3.831,131.136,5.965,2012,4,5
13,2080764.17,0,56.47,3.809,131.1453333,5.965,2012,11,5
13,2131900.55,0,65.17,3.808,131.0983226,5.965,2012,5,18
13,2043349.41,0,62.39,3.801,131.0287742,5.965,2012,5,25
13,2035431.39,0,61.11,3.788,130.9592258,5.965,2012,1,6
13,2182437.9,0,68.4,3.776,130.8896774,5.965,2012,8,6
13,2152229.11,0,65.97,3.756,130.8295333,5.965,2012,6,15
13,2094373,0,72.89,3.737,130.7929,5.965,2012,6,22
13,2037663.71,0,82,3.681,130.7562667,5.965,2012,6,29
13,2184980.35,0,79.23,3.63,130.7196333,5.765,2012,6,7
13,2002750.99,0,83.68,3.595,130.683,5.765,2012,7,13
13,2053089.32,0,75.69,3.556,130.7012903,5.765,2012,7,20
13,1914430.53,0,80.42,3.537,130.7195806,5.765,2012,7,27
13,2044148.23,0,81.99,3.512,130.737871,5.765,2012,3,8
13,2041019.92,0,81.69,3.509,130.7561613,5.765,2012,10,8
13,2095769.18,0,79.4,3.545,130.7909677,5.765,2012,8,17
13,2059458.25,0,77.37,3.582,130.8381613,5.765,2012,8,24
13,2073855.42,0,79.18,3.624,130.8853548,5.765,2012,8,31
13,2165796.31,1,70.65,3.689,130.9325484,5.765,2012,7,9
13,1919917.03,0,68.55,3.749,130.9776667,5.765,2012,9,14
13,1938379.66,0,67.96,3.821,131.0103333,5.765,2012,9,21
13,1927664.11,0,64.8,3.821,131.043,5.765,2012,9,28
13,2041918.74,0,61.79,3.815,131.0756667,5.621,2012,5,10
13,1999079.44,0,55.1,3.797,131.1083333,5.621,2012,12,10
13,2018010.15,0,52.06,3.781,131.1499677,5.621,2012,10,19
13,2035189.66,0,46.97,3.755,131.1930968,5.621,2012,10,26
14,2623469.95,0,27.31,2.784,181.8711898,8.992,2010,5,2
14,1704218.84,1,27.73,2.773,181.982317,8.992,2010,12,2
14,2204556.7,0,31.27,2.745,182.0347816,8.992,2010,2,19
14,2095591.63,0,34.89,2.754,182.0774691,8.992,2010,2,26
14,2237544.75,0,37.13,2.777,182.1201566,8.992,2010,5,3
14,2156035.06,0,45.8,2.818,182.1628441,8.992,2010,12,3
14,2066219.3,0,48.79,2.844,182.0779857,8.992,2010,3,19
14,2050396.27,0,54.36,2.854,181.9718697,8.992,2010,3,26
14,2495630.51,0,47.74,2.85,181.8657537,8.899,2010,2,4
14,2258781.28,0,65.45,2.869,181.7596377,8.899,2010,9,4
14,2121788.61,0,54.28,2.899,181.6924769,8.899,2010,4,16
14,2138144.91,0,53.47,2.902,181.6772564,8.899,2010,4,23
14,2082355.12,0,53.15,2.921,181.6620359,8.899,2010,4,30
14,2370116.52,0,70.75,2.966,181.6468154,8.899,2010,7,5
14,2129771.13,0,54.26,2.982,181.6612792,8.899,2010,5,14
14,2108187.1,0,62.62,2.958,181.8538486,8.899,2010,5,21
14,2227152.16,0,69.27,2.899,182.0464181,8.899,2010,5,28
14,2363601.47,0,75.93,2.847,182.2389876,8.899,2010,4,6
14,2249570.04,0,69.71,2.809,182.4315571,8.899,2010,11,6
14,2248645.59,0,72.62,2.78,182.4424199,8.899,2010,6,18
14,2246179.91,0,79.32,2.808,182.3806,8.899,2010,6,25
14,2334788.42,0,76.61,2.815,182.3187801,8.743,2010,2,7
14,2236209.13,0,82.45,2.793,182.2569603,8.743,2010,9,7
14,2130287.27,0,77.84,2.783,182.2604411,8.743,2010,7,16
14,2044155.39,0,81.46,2.771,182.3509895,8.743,2010,7,23
14,2054843.28,0,79.78,2.781,182.4415378,8.743,2010,7,30
14,2219813.5,0,77.17,2.784,182.5320862,8.743,2010,6,8
14,2052984.81,0,78.44,2.805,182.6226346,8.743,2010,8,13
14,2057138.31,0,76.01,2.779,182.6165205,8.743,2010,8,20
14,2020332.07,0,71.36,2.755,182.6104063,8.743,2010,8,27
14,2182563.66,0,78.37,2.715,182.6042922,8.743,2010,3,9
14,2191767.76,1,70.87,2.699,182.598178,8.743,2010,10,9
14,1953539.85,0,66.55,2.706,182.622509,8.743,2010,9,17
14,1879891.13,0,68.59,2.713,182.6696737,8.743,2010,9,24
14,1855703.66,0,70.58,2.707,182.7168385,8.724,2010,1,10
14,2091663.2,0,56.49,2.764,182.7640032,8.724,2010,8,10
14,1932162.63,0,58.61,2.868,182.8106203,8.724,2010,10,15
14,1936621.09,0,53.15,2.917,182.8558685,8.724,2010,10,22
14,1984768.34,0,61.3,2.921,182.9011166,8.724,2010,10,29
14,2078417.47,0,45.65,2.917,182.9463648,8.724,2010,5,11
14,2092189.06,0,46.14,2.931,182.9916129,8.724,2010,12,11
14,1968462.58,0,50.02,3,182.8989385,8.724,2010,11,19
14,2921709.71,1,46.15,3.039,182.7832769,8.724,2010,11,26
14,2258489.63,0,40.93,3.046,182.6676154,8.724,2010,3,12
14,2600519.26,0,30.54,3.109,182.5519538,8.724,2010,10,12
14,2762861.41,0,30.51,3.14,182.517732,8.724,2010,12,17
14,3818686.45,0,30.59,3.141,182.54459,8.724,2010,12,24
14,1623716.46,1,29.67,3.179,182.5714479,8.724,2010,12,31
14,1864746.1,0,34.32,3.193,182.5983058,8.549,2011,7,1
14,1699095.9,0,24.78,3.205,182.6585782,8.549,2011,1,14
14,1743188.87,0,30.55,3.229,182.9193368,8.549,2011,1,21
14,1613718.38,0,24.05,3.237,183.1800955,8.549,2011,1,28
14,1995891.87,0,28.73,3.231,183.4408542,8.549,2011,4,2
14,1980405.03,1,30.3,3.239,183.7016129,8.549,2011,11,2
14,2019031.67,0,40.7,3.245,183.9371353,8.549,2011,2,18
14,1875708.88,0,35.78,3.274,184.1625632,8.549,2011,2,25
14,2041215.61,0,38.65,3.433,184.3879911,8.549,2011,4,3
14,1931104.67,0,45.01,3.582,184.613419,8.549,2011,11,3
14,1932491.42,0,46.66,3.631,184.809719,8.549,2011,3,18
14,1879451.23,0,41.76,3.625,184.9943679,8.549,2011,3,25
14,1869110.55,0,37.27,3.638,185.1790167,8.521,2011,1,4
14,2037798.88,0,48.71,3.72,185.3636656,8.521,2011,8,4
14,1974960.86,0,53.69,3.821,185.5339821,8.521,2011,4,15
14,2256461.39,0,53.04,3.892,185.6684673,8.521,2011,4,22
14,1930617.64,0,66.18,3.962,185.8029526,8.521,2011,4,29
14,2095599.93,0,58.21,4.046,185.9374378,8.521,2011,6,5
14,2004330.3,0,60.38,4.066,186.0719231,8.521,2011,5,13
14,1959967.8,0,62.28,4.062,185.9661154,8.521,2011,5,20
14,2080694.24,0,69.7,3.985,185.8603077,8.521,2011,5,27
14,2079899.47,0,76.38,3.922,185.7545,8.521,2011,3,6
14,2132446,0,73.88,3.881,185.6486923,8.521,2011,10,6
14,2082083.34,0,69.32,3.842,185.6719333,8.521,2011,6,17
14,2069523.52,0,74.85,3.804,185.7919609,8.521,2011,6,24
14,2074668.19,0,74.04,3.748,185.9119885,8.625,2011,1,7
14,2063401.06,0,77.49,3.711,186.032016,8.625,2011,8,7
14,1953544.76,0,78.47,3.76,186.1399808,8.625,2011,7,15
14,1882070.88,0,82.33,3.811,186.2177885,8.625,2011,7,22
14,1871021.01,0,81.31,3.829,186.2955962,8.625,2011,7,29
14,2066020.69,0,78.22,3.842,186.3734038,8.625,2011,5,8
14,1928773.82,0,77,3.812,186.4512115,8.625,2011,12,8
14,1896873.99,0,72.98,3.747,186.5093071,8.625,2011,8,19
14,2273470.62,0,72.55,3.704,186.5641172,8.625,2011,8,26
14,1750891.47,0,70.63,3.703,186.6189274,8.625,2011,2,9
14,2202742.9,1,71.48,3.738,186.6737376,8.625,2011,9,9
14,1864637.89,0,69.17,3.742,186.8024,8.625,2011,9,16
14,1871555.64,0,63.75,3.711,187.0295321,8.625,2011,9,23
14,1809989.29,0,70.66,3.645,187.2566641,8.625,2011,9,30
14,2078796.76,0,55.82,3.583,187.4837962,8.523,2011,7,10
14,1890870.75,0,63.82,3.541,187.6917481,8.523,2011,10,14
14,2009004.59,0,59.6,3.57,187.7846197,8.523,2011,10,21
14,2056846.12,0,51.78,3.569,187.8774913,8.523,2011,10,28
14,2174056.71,0,43.92,3.551,187.9703629,8.523,2011,4,11
14,2081534.65,0,47.65,3.53,188.0632345,8.523,2011,11,11
14,1969360.72,0,51.34,3.53,188.1983654,8.523,2011,11,18
14,2685351.81,1,48.71,3.492,188.3504,8.523,2011,11,25
14,2143080.57,0,50.19,3.452,188.5024346,8.523,2011,2,12
14,2470581.29,0,46.57,3.415,188.6544692,8.523,2011,9,12
14,2594363.09,0,39.93,3.413,188.7979349,8.523,2011,12,16
14,3369068.99,0,42.27,3.389,188.9299752,8.523,2011,12,23
14,1914148.89,1,37.79,3.389,189.0620155,8.523,2011,12,30
14,1859144.96,0,35.88,3.422,189.1940558,8.424,2012,6,1
14,1696248.27,0,41.18,3.513,189.3260962,8.424,2012,1,13
14,1789113.32,0,31.85,3.533,189.4214733,8.424,2012,1,20
14,1595362.27,0,37.93,3.567,189.5168505,8.424,2012,1,27
14,1877410.36,0,42.96,3.617,189.6122277,8.424,2012,3,2
14,2077256.24,1,37,3.64,189.7076048,8.424,2012,10,2
14,2020550.99,0,36.85,3.695,189.8424834,8.424,2012,2,17
14,1875040.16,0,42.86,3.739,190.0069881,8.424,2012,2,24
14,1926004.99,0,41.55,3.816,190.1714927,8.424,2012,2,3
14,2020839.31,0,45.52,3.848,190.3359973,8.424,2012,9,3
14,1941040.5,0,50.56,3.862,190.4618964,8.424,2012,3,16
14,1893447.71,0,59.45,3.9,190.5363213,8.424,2012,3,23
14,1905033.01,0,50.04,3.953,190.6107463,8.424,2012,3,30
14,2376022.26,0,49.73,3.996,190.6851712,8.567,2012,6,4
14,1912909.69,0,51.83,4.044,190.7595962,8.567,2012,4,13
14,1875686.44,0,63.13,4.027,190.8138013,8.567,2012,4,20
14,1784029.95,0,53.2,4.004,190.8680064,8.567,2012,4,27
14,1949354.29,0,55.21,3.951,190.9222115,8.567,2012,4,5
14,1987531.05,0,61.24,3.889,190.9764167,8.567,2012,11,5
14,1932233.17,0,66.3,3.848,190.9964479,8.567,2012,5,18
14,2030869.61,0,67.21,3.798,191.0028096,8.567,2012,5,25
14,2049485.49,0,74.48,3.742,191.0091712,8.567,2012,1,6
14,2099615.88,0,64.3,3.689,191.0155329,8.567,2012,8,6
14,1905733.68,0,71.93,3.62,191.0299731,8.567,2012,6,15
14,1660228.88,0,74.22,3.564,191.0646096,8.567,2012,6,22
14,1591835.02,0,75.22,3.506,191.0992462,8.567,2012,6,29
14,1862128.95,0,82.99,3.475,191.1338827,8.684,2012,6,7
14,1544422.35,0,79.97,3.523,191.1685192,8.684,2012,7,13
14,1553250.16,0,78.89,3.567,191.1670428,8.684,2012,7,20
14,1479514.66,0,77.2,3.647,191.1655664,8.684,2012,7,27
14,1656886.46,0,76.58,3.654,191.16409,8.684,2012,3,8
14,1648570.03,0,78.65,3.722,191.1626135,8.684,2012,10,8
14,1660433.3,0,75.71,3.807,191.2284919,8.684,2012,8,17
14,1621841.33,0,72.62,3.834,191.3448865,8.684,2012,8,24
14,1613342.19,0,75.09,3.867,191.461281,8.684,2012,8,31
14,1904512.34,1,75.7,3.911,191.5776756,8.684,2012,7,9
14,1554794.22,0,67.87,3.948,191.69985,8.684,2012,9,14
14,1565352.46,0,65.32,4.038,191.8567038,8.684,2012,9,21
14,1522512.2,0,64.88,3.997,192.0135577,8.684,2012,9,28
14,1687592.16,0,64.89,3.985,192.1704115,8.667,2012,5,10
14,1639585.61,0,54.47,4,192.3272654,8.667,2012,12,10
14,1590274.72,0,56.47,3.969,192.3308542,8.667,2012,10,19
14,1704357.62,0,58.85,3.882,192.3088989,8.667,2012,10,26
15,652122.44,0,19.83,2.954,131.5279032,8.35,2010,5,2
15,682447.1,1,22,2.94,131.5866129,8.35,2010,12,2
15,660838.75,0,27.54,2.909,131.637,8.35,2010,2,19
15,564883.2,0,29.87,2.91,131.686,8.35,2010,2,26
15,605325.43,0,31.79,2.919,131.735,8.35,2010,5,3
15,604173.59,0,41.39,2.938,131.784,8.35,2010,12,3
15,593710.67,0,44.69,2.96,131.8242903,8.35,2010,3,19
15,592111.49,0,39.53,2.963,131.863129,8.35,2010,3,26
15,718470.71,0,45.27,2.957,131.9019677,8.185,2010,2,4
15,634605.77,0,57.77,2.992,131.9408065,8.185,2010,9,4
15,641208.65,0,49.63,3.01,131.9809,8.185,2010,4,16
15,643097.6,0,46.54,3.021,132.0226667,8.185,2010,4,23
15,570791.11,0,49.09,3.042,132.0644333,8.185,2010,4,30
15,661348.88,0,63.16,3.095,132.1062,8.185,2010,7,5
15,594385.2,0,47.13,3.112,132.152129,8.185,2010,5,14
15,616598.1,0,59.09,3.096,132.2230323,8.185,2010,5,21
15,744772.88,0,70.61,3.046,132.2939355,8.185,2010,5,28
15,693192.5,0,69.99,3.006,132.3648387,8.185,2010,4,6
15,619337.29,0,61.04,2.972,132.4357419,8.185,2010,11,6
15,652329.53,0,65.83,2.942,132.4733333,8.185,2010,6,18
15,672194.03,0,72.79,2.958,132.4976,8.185,2010,6,25
15,709337.11,0,66.13,2.958,132.5218667,8.099,2010,2,7
15,691497.62,0,77.33,2.94,132.5461333,8.099,2010,9,7
15,633203.69,0,72.83,2.933,132.5667742,8.099,2010,7,16
15,598553.43,0,73.2,2.924,132.5825806,8.099,2010,7,23
15,619224.06,0,72.04,2.932,132.5983871,8.099,2010,7,30
15,639651.24,0,72.7,2.942,132.6141935,8.099,2010,6,8
15,622437.08,0,72.17,2.923,132.63,8.099,2010,8,13
15,637090.44,0,71.1,2.913,132.6616129,8.099,2010,8,20
15,649791.15,0,65.07,2.885,132.6932258,8.099,2010,8,27
15,638647.21,0,73.17,2.86,132.7248387,8.099,2010,3,9
15,641965.2,1,62.36,2.837,132.7564516,8.099,2010,10,9
15,583210.87,0,57.94,2.846,132.7670667,8.099,2010,9,17
15,548542.47,0,62.53,2.837,132.7619333,8.099,2010,9,24
15,566945.95,0,59.69,2.84,132.7568,8.067,2010,1,10
15,591603.79,0,52.19,2.903,132.7516667,8.067,2010,8,10
15,577011.26,0,49.96,2.999,132.7633548,8.067,2010,10,15
15,600395.73,0,47.1,3.049,132.8170968,8.067,2010,10,22
15,598301.5,0,55.09,3.055,132.8708387,8.067,2010,10,29
15,612987.64,0,40.29,3.049,132.9245806,8.067,2010,5,11
15,619639.74,0,39.63,3.065,132.9783226,8.067,2010,12,11
15,608200.81,0,44.1,3.138,132.9172,8.067,2010,11,19
15,1120018.92,1,40.71,3.186,132.8369333,8.067,2010,11,26
15,754134.95,0,36,3.2,132.7566667,8.067,2010,3,12
15,847294.04,0,23.97,3.255,132.6764,8.067,2010,10,12
15,983825.15,0,25.3,3.301,132.6804516,8.067,2010,12,17
15,1368318.17,0,25.07,3.309,132.7477419,8.067,2010,12,24
15,543754.17,1,26.54,3.336,132.8150323,8.067,2010,12,31
15,509640.77,0,30.53,3.351,132.8823226,7.771,2011,7,1
15,479424.2,0,19.53,3.367,132.9510645,7.771,2011,1,14
15,487311.03,0,21.84,3.391,133.0285161,7.771,2011,1,21
15,481119.6,0,19.61,3.402,133.1059677,7.771,2011,1,28
15,556550.85,0,20.69,3.4,133.1834194,7.771,2011,4,2
15,582864.35,1,21.64,3.416,133.260871,7.771,2011,11,2
15,649993.5,0,33.06,3.42,133.3701429,7.771,2011,2,18
15,547564.09,0,20.87,3.452,133.4921429,7.771,2011,2,25
15,573374.49,0,28.16,3.605,133.6141429,7.771,2011,4,3
15,537035.28,0,34.27,3.752,133.7361429,7.771,2011,11,3
15,551553.99,0,40.23,3.796,133.8492258,7.771,2011,3,18
15,527389.28,0,32.63,3.789,133.9587419,7.771,2011,3,25
15,542556.05,0,30.34,3.811,134.0682581,7.658,2011,1,4
15,587370.81,0,40.94,3.895,134.1777742,7.658,2011,8,4
15,607691.36,0,48.63,3.981,134.2784667,7.658,2011,4,15
15,655318.26,0,41.37,4.061,134.3571,7.658,2011,4,22
15,560764.41,0,55.46,4.117,134.4357333,7.658,2011,4,29
15,630522.67,0,49.87,4.192,134.5143667,7.658,2011,6,5
15,630482.91,0,57.07,4.211,134.593,7.658,2011,5,13
15,593941.9,0,57.19,4.202,134.6803871,7.658,2011,5,20
15,636193.24,0,65.87,4.134,134.7677742,7.658,2011,5,27
15,695396.19,0,69.8,4.069,134.8551613,7.658,2011,3,6
15,642679.81,0,69.86,4.025,134.9425484,7.658,2011,10,6
15,639928.85,0,63.9,3.989,135.0837333,7.658,2011,6,17
15,656594.95,0,69.96,3.964,135.2652667,7.658,2011,6,24
15,674669.16,0,67.43,3.916,135.4468,7.806,2011,1,7
15,635118.48,0,73.47,3.886,135.6283333,7.806,2011,8,7
15,624114.56,0,73.34,3.915,135.7837419,7.806,2011,7,15
15,607475.44,0,79.97,3.972,135.8738387,7.806,2011,7,22
15,577511.02,0,74.67,4.004,135.9639355,7.806,2011,7,29
15,607961.21,0,73.63,4.02,136.0540323,7.806,2011,5,8
15,590836.37,0,70.63,3.995,136.144129,7.806,2011,12,8
15,599488.98,0,70.41,3.942,136.183129,7.806,2011,8,19
15,605413.17,0,69.19,3.906,136.2136129,7.806,2011,8,26
15,649159.68,0,67.63,3.879,136.2440968,7.806,2011,2,9
15,607593.51,1,67.59,3.93,136.2745806,7.806,2011,9,9
15,545052.34,0,62.1,3.937,136.3145,7.806,2011,9,16
15,545570.86,0,59,3.899,136.367,7.806,2011,9,23
15,521297.31,0,64.87,3.858,136.4195,7.806,2011,9,30
15,579068.88,0,51.24,3.775,136.472,7.866,2011,7,10
15,537300.94,0,61.3,3.744,136.5150968,7.866,2011,10,14
15,603318.89,0,51.67,3.757,136.5017742,7.866,2011,10,21
15,589842.69,0,45.54,3.757,136.4884516,7.866,2011,10,28
15,615121.78,0,43.39,3.738,136.475129,7.866,2011,4,11
15,618949.82,0,47.13,3.719,136.4618065,7.866,2011,11,11
15,597856.51,0,46.53,3.717,136.4666667,7.866,2011,11,18
15,1066478.1,1,41.1,3.689,136.4788,7.866,2011,11,25
15,699028.66,0,45.67,3.666,136.4909333,7.866,2011,2,12
15,764565.55,0,38.53,3.627,136.5030667,7.866,2011,9,12
15,870415.49,0,35.49,3.611,136.5335161,7.866,2011,12,16
15,1182691.87,0,34.93,3.587,136.5883871,7.866,2011,12,23
15,603460.79,1,31.44,3.566,136.6432581,7.866,2011,12,30
15,516087.65,0,30.24,3.585,136.698129,7.943,2012,6,1
15,454183.42,0,36.26,3.666,136.753,7.943,2012,1,13
15,492721.85,0,21.39,3.705,136.8564194,7.943,2012,1,20
15,466045.63,0,30.87,3.737,136.9598387,7.943,2012,1,27
15,523831.64,0,35.3,3.796,137.0632581,7.943,2012,3,2
15,628218.22,1,31.91,3.826,137.1666774,7.943,2012,10,2
15,598502.83,0,30.26,3.874,137.2583103,7.943,2012,2,17
15,561137.06,0,33.18,3.917,137.3411034,7.943,2012,2,24
15,541292.64,0,33.24,3.983,137.4238966,7.943,2012,2,3
15,545120.67,0,36.97,4.021,137.5066897,7.943,2012,9,3
15,570611.23,0,47.42,4.021,137.5843871,7.943,2012,3,16
15,565481.88,0,58.92,4.054,137.6552903,7.943,2012,3,23
15,557547.25,0,42.65,4.098,137.7261935,7.943,2012,3,30
15,659950.36,0,40.01,4.143,137.7970968,8.15,2012,6,4
15,558585.13,0,43.52,4.187,137.868,8.15,2012,4,13
15,534780.57,0,54.47,4.17,137.9230667,8.15,2012,4,20
15,527402.62,0,41.57,4.163,137.9781333,8.15,2012,4,27
15,577868.38,0,51.04,4.124,138.0332,8.15,2012,4,5
15,579539.95,0,54.23,4.055,138.0882667,8.15,2012,11,5
15,600050.98,0,58.84,4.029,138.1065806,8.15,2012,5,18
15,693780.42,0,67.97,3.979,138.1101935,8.15,2012,5,25
15,663971.26,0,67.61,3.915,138.1138065,8.15,2012,1,6
15,611390.67,0,59.35,3.871,138.1174194,8.15,2012,8,6
15,636737.65,0,67.7,3.786,138.1295333,8.15,2012,6,15
15,687085.6,0,74.28,3.722,138.1629,8.15,2012,6,22
15,624099.48,0,68.91,3.667,138.1962667,8.15,2012,6,29
15,678024.75,0,74.64,3.646,138.2296333,8.193,2012,6,7
15,591335.5,0,72.62,3.689,138.263,8.193,2012,7,13
15,592369.22,0,75.31,3.732,138.2331935,8.193,2012,7,20
15,571190.83,0,73.9,3.82,138.2033871,8.193,2012,7,27
15,590739.62,0,73.13,3.819,138.1735806,8.193,2012,3,8
15,590453.63,0,73.99,3.863,138.1437742,8.193,2012,10,8
15,579738.2,0,70.29,3.963,138.1857097,8.193,2012,8,17
15,606210.77,0,66.98,3.997,138.2814516,8.193,2012,8,24
15,610185.32,0,71.42,4.026,138.3771935,8.193,2012,8,31
15,587259.82,1,71.61,4.076,138.4729355,8.193,2012,7,9
15,527509.76,0,65.44,4.088,138.5673,8.193,2012,9,14
15,533161.64,0,60.34,4.203,138.6534,8.193,2012,9,21
15,553901.97,0,57.13,4.158,138.7395,8.193,2012,9,28
15,573498.64,0,59.57,4.151,138.8256,7.992,2012,5,10
15,551799.63,0,49.12,4.186,138.9117,7.992,2012,12,10
15,555652.77,0,52.89,4.153,138.8336129,7.992,2012,10,19
15,558473.6,0,55.75,4.071,138.7281613,7.992,2012,10,26
16,477409.3,0,19.79,2.58,189.3816974,7.039,2010,5,2
16,472044.28,1,20.87,2.572,189.4642725,7.039,2010,12,2
16,469868.7,0,21.13,2.55,189.5340998,7.039,2010,2,19
16,443242.17,0,18.12,2.586,189.6018023,7.039,2010,2,26
16,444181.85,0,27.92,2.62,189.6695049,7.039,2010,5,3
16,445393.74,0,28.64,2.684,189.7372075,7.039,2010,12,3
16,504307.35,0,33.45,2.692,189.734262,7.039,2010,3,19
16,483177.2,0,29.88,2.717,189.7195417,7.039,2010,3,26
16,490503.69,0,36.19,2.725,189.7048215,6.842,2010,2,4
16,424083.99,0,34.21,2.75,189.6901012,6.842,2010,9,4
16,436312.41,0,45.69,2.765,189.6628845,6.842,2010,4,16
16,370230.94,0,44.9,2.776,189.6190057,6.842,2010,4,23
16,383550.93,0,37.75,2.766,189.575127,6.842,2010,4,30
16,403217.22,0,37.43,2.771,189.5312483,6.842,2010,7,5
16,401770.9,0,41.26,2.788,189.4904116,6.842,2010,5,14
16,435300.51,0,47.34,2.776,189.467827,6.842,2010,5,21
16,479430,0,52.08,2.737,189.4452425,6.842,2010,5,28
16,516295.81,0,53.76,2.7,189.422658,6.842,2010,4,6
16,535587.31,0,62.63,2.684,189.4000734,6.842,2010,11,6
16,540149.85,0,52.4,2.674,189.4185259,6.842,2010,6,18
16,546554.96,0,62.37,2.715,189.4533931,6.842,2010,6,25
16,610641.42,0,64.44,2.728,189.4882603,6.868,2010,2,7
16,614253.33,0,61.79,2.711,189.5231276,6.868,2010,9,7
16,586583.69,0,67.68,2.699,189.6125456,6.868,2010,7,16
16,588344.18,0,70.67,2.691,189.774698,6.868,2010,7,23
16,562633.67,0,70.71,2.69,189.9368504,6.868,2010,7,30
16,586936.45,0,67.42,2.69,190.0990028,6.868,2010,6,8
16,543757.97,0,63.91,2.723,190.2611552,6.868,2010,8,13
16,521516.96,0,63.59,2.732,190.2948237,6.868,2010,8,20
16,581010.52,0,65.66,2.731,190.3284922,6.868,2010,8,27
16,542087.89,0,58.02,2.773,190.3621607,6.868,2010,3,9
16,537518.57,1,57.24,2.78,190.3958293,6.868,2010,10,9
16,522049.52,0,56.55,2.8,190.4688287,6.868,2010,9,17
16,511330.32,0,58.19,2.793,190.5713264,6.868,2010,9,24
16,463977.54,0,59.39,2.759,190.6738241,6.986,2010,1,10
16,442894.2,0,54.29,2.745,190.7763218,6.986,2010,8,10
16,452169.28,0,45,2.762,190.8623087,6.986,2010,10,15
16,541216.92,0,45.85,2.762,190.9070184,6.986,2010,10,22
16,495022.51,0,35.76,2.748,190.951728,6.986,2010,10,29
16,446905.02,0,39.94,2.729,190.9964377,6.986,2010,5,11
16,453632.76,0,34.04,2.737,191.0411474,6.986,2010,12,11
16,458634.68,0,27.26,2.758,191.0312172,6.986,2010,11,19
16,651837.77,1,23.46,2.742,191.0121805,6.986,2010,11,26
16,512260.59,0,23.68,2.712,190.9931437,6.986,2010,3,12
16,570103.64,0,32.02,2.728,190.9741069,6.986,2010,10,12
16,648652.01,0,26.01,2.778,191.0303376,6.986,2010,12,17
16,1004730.69,0,32.46,2.781,191.1430189,6.986,2010,12,24
16,575317.38,1,19.66,2.829,191.2557002,6.986,2010,12,31
16,573545.96,0,12.39,2.882,191.3683815,6.614,2011,7,1
16,470365.59,0,17.46,2.911,191.4784939,6.614,2011,1,14
16,462888.13,0,28.6,2.973,191.5731924,6.614,2011,1,21
16,448391.99,0,20.8,3.008,191.667891,6.614,2011,1,28
16,479263.15,0,13.64,3.011,191.7625895,6.614,2011,4,2
16,466806.89,1,15.02,3.037,191.8572881,6.614,2011,11,2
16,491179.79,0,27.18,3.051,191.9178331,6.614,2011,2,18
16,475201.64,0,26.15,3.101,191.9647167,6.614,2011,2,25
16,484829.07,0,31.77,3.232,192.0116004,6.614,2011,4,3
16,457504.35,0,29.36,3.372,192.058484,6.614,2011,11,3
16,497373.49,0,36.5,3.406,192.1237981,6.614,2011,3,18
16,465279.68,0,32.61,3.414,192.1964844,6.614,2011,3,25
16,459756.11,0,35.75,3.461,192.2691707,6.339,2011,1,4
16,439276.5,0,38.04,3.532,192.3418571,6.339,2011,8,4
16,427855.24,0,34.59,3.611,192.4225954,6.339,2011,4,15
16,368600,0,40.74,3.636,192.5234638,6.339,2011,4,22
16,378100.31,0,37.77,3.663,192.6243322,6.339,2011,4,29
16,423805.22,0,38.64,3.735,192.7252006,6.339,2011,6,5
16,410406.95,0,43.29,3.767,192.826069,6.339,2011,5,13
16,435397.19,0,43.95,3.828,192.831317,6.339,2011,5,20
16,444718.68,0,45.17,3.795,192.8365651,6.339,2011,5,27
16,531080.31,0,54.08,3.763,192.8418131,6.339,2011,3,6
16,600952.06,0,55.78,3.735,192.8470612,6.339,2011,10,6
16,581546.23,0,58.34,3.697,192.9034759,6.339,2011,6,17
16,569105.03,0,54.36,3.661,192.9982655,6.339,2011,6,24
16,608737.56,0,63.59,3.597,193.0930552,6.338,2011,1,7
16,634634.66,0,65,3.54,193.1878448,6.338,2011,8,7
16,586841.77,0,65.16,3.532,193.3125484,6.338,2011,7,15
16,581758.22,0,65.36,3.545,193.5120367,6.338,2011,7,22
16,582381.95,0,66.84,3.547,193.711525,6.338,2011,7,29
16,592981.33,0,63.96,3.554,193.9110133,6.338,2011,5,8
16,563884.47,0,67.09,3.542,194.1105017,6.338,2011,12,8
16,554630.42,0,68.83,3.499,194.2500634,6.338,2011,8,19
